id,price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,region,suburbpopulation,postcode,ethnic_breakdown,suburb_median_house_price,median_house_rent_per_week,suburb_median_apartment_price,median_apartment_rent_per_week,public_housing_pct,avg_years_held,time_to_cbd_public_transport_town_hall_st,time_to_cbd_driving_town_hall_st,nearest_train_station,highlights_attractions,ideal_for,traffic,public_transport,affordability_rental,affordability_buying,nature,noise,things_to_see_do,family_friendliness,pet_friendliness,safety,overall_rating
4814,2840000.0,2021-08-30,Lakemba,8,16,8,1012,Block of Units,17023.0,22204,2.187,-33.91825,151.07547,33,0.1,210.1,13.76,Western Suburbs,"17,250",2195,"Bangladeshi 12.9%,Lebanese 7.7%,Australian 6.7%,Indian 6.6%,Pakistani 6.0%",875000.0,510.0,380000.0,360.0,2%,17.1,30.0,30.0,Lakemba,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,1002000.0,2021-11-08,Kensington,1,2,1,97,Apartment / Unit / Flat,15004.0,26728,2.669,-33.91291,151.22388,28,0.1,210.1,5.45,Eastern Suburbs,"15,000",2033,"Chinese 21.2%,English 14.2%,Australian 12.5%,Irish 7.5%,Scottish 3.9%",2650000.0,920.0,850000.0,585.0,2%,15.0,20.0,15.0,Kensington (light rail),"Historic religious buildings,large public parks & amenities","Professionals,university students,retirees,families",5.0,7.0,4.0,2.0,7.0,5.0,8.0,8.0,7.0,7.0,6.0
3114,1285000.0,2020-09-14,Yarrawarrah,2,4,2,833,House,2733.0,45292,1.244,-34.05435,151.02929,120,0.25,172.6,26.82,Sutherland Shire,"2,800",2233,"Australian 31.7%,English 31.0%,Irish 11.3%,Scottish 6.9%,German 2.8%",1000000.0,0.0,0.0,0.0,0%,15.7,60.0,50.0,Engadine,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5809,3900000.0,2021-11-11,St Ives,2,4,2,1163,House,17300.0,48464,14.264,-33.72491,151.16978,167,0.1,220.1,15.99,Upper North Shore,"17,500",2075,"English 24.0%,Australian 16.1%,Chinese 11.7%,Scottish 6.5%,Irish 6.3%",1900000.0,1050.0,915000.0,635.0,0%,11.9,50.0,30.0,Pymble,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5729,4187700.0,2021-11-05,North Sydney,3,3,2,168,Apartment / Unit / Flat,7705.0,68744,1.471,-33.83662,151.20958,72,0.1,197.9,3.16,Lower North Shore,"8,000",2060,"English 22.7%,Australian 14.3%,Irish 9.3%,Chinese 7.4%,Scottish 6.5%",2150000.0,950.0,880000.0,640.0,1%,16.4,12.0,15.0,North Sydney,"Wendy Whiteley's Secret Garden,Luna Park",0,4.0,9.0,4.0,2.0,5.0,7.0,5.0,5.0,6.0,8.0,5.5
5412,1005000.0,2021-10-18,Lalor Park,2,6,3,601,House,7667.0,31200,2.701,-33.76065,150.93136,77,0.1,220.1,28.27,Western Suburbs,"7,750",2147,"Australian 25.4%,English 22.2%,Irish 6.5%,Scottish 5.5%,Filipino 2.7%",650000.0,400.0,0.0,380.0,18%,11.9,60.0,40.0,Seven Hills,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,1120000.0,2019-11-30,Greenacre,4,6,2,569,House,24373.0,22672,7.405,-33.8989,151.05729,37,0.75,166.4,14.61,Western Suburbs,"24,500",2190,"Lebanese 30.7%,Australian 10.4%,English 7.1%,Italian 4.0%,Chinese 3.4%",910000.0,580.0,590000.0,445.0,12%,13.3,50.0,30.0,Lakemba,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,1410000.0,2021-07-23,Concord,2,2,2,166,Apartment / Unit / Flat,14533.0,39052,5.058,-33.85608,151.10677,6,0.1,210.1,9.6,Inner West,"15,000",2137,"Italian 17.7%,English 14.7%,Australian 14.0%,Chinese 9.5%,Irish 7.4%",1800000.0,750.0,995000.0,500.0,3%,13.5,40.0,30.0,Concord West,"Golf courses,multiple parks & ovals,Concord Museum & City of Canada Bay Museum","Families,professionals,retirees",6.0,5.0,5.0,3.0,8.0,7.0,6.0,9.0,9.0,9.0,6.7
2078,1025000.0,2019-06-21,Mount Colah,3,4,2,583,House,7095.0,43056,11.062,-33.66638,151.12988,117,1.28,159.0,23.26,Northern Suburbs,"7,250",2079,"English 26.9%,Australian 25.4%,Irish 8.8%,Scottish 7.1%,Chinese 4.0%",1000000.0,620.0,630000.0,445.0,1%,15.9,55.0,40.0,Mount Colah,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,1410000.0,2020-09-23,Erskineville,1,3,0,127,House,8014.0,71812,0.808,-33.90226,151.18621,14,0.25,172.6,4.66,Inner South,"8,500",2043,"English 24.6%,Australian 17.0%,Irish 10.9%,Scottish 5.9%,Chinese 5.0%",1400000.0,790.0,890000.0,650.0,4%,12.7,10.0,20.0,Erskineville,"Sydney Park,Bars/hotels",Young professionals,3.0,7.0,4.0,3.0,6.0,6.0,6.0,7.0,8.0,7.0,5.7
6703,1000000.0,2021-12-11,Doonside,2,4,4,631,House,13451.0,27612,5.958,-33.76242,150.87007,44,0.1,220.1,33.46,Western Suburbs,"13,500",2767,"Australian 18.2%,English 15.4%,Filipino 9.2%,Indian 6.2%,Irish 4.0%",630000.0,400.0,530000.0,360.0,24%,12.2,45.0,40.0,Doonside,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,980000.0,2020-10-26,Padstow,3,4,1,277,House,13306.0,32292,5.402,-33.95023,151.03068,17,0.25,172.6,19.07,Western Suburbs,"14,000",2211,"Australian 16.9%,English 15.5%,Chinese 13.8%,Irish 5.3%,Lebanese 4.9%",965000.0,585.0,695000.0,440.0,8%,11.0,40.0,30.0,Padstow,"Virginius Reserve,Padstow War Memorial","Small families,families,retirees,professionals",5.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,8.0,7.0,6.6
5069,2750000.0,2021-09-28,Malabar,3,4,2,321,House,5420.0,36088,3.574,-33.96419,151.25386,8,0.1,220.1,11.71,Southern Suburbs,"5,500",2036,"Australian 17.3%,English 16.9%,Irish 7.8%,Scottish 4.5%,Chinese 3.9%",2000000.0,1125.0,0.0,565.0,26%,15.0,45.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5377,2056000.0,2021-10-16,Ashbury,2,4,3,543,House,3329.0,38636,1.031,-33.90113,151.11777,21,0.1,220.1,9.41,Inner West,"3,500",2193,"Australian 17.6%,English 14.9%,Italian 13.1%,Greek 8.4%,Irish 7.5%",1450000.0,750.0,0.0,0.0,0%,17.8,40.0,20.0,Campsie,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,1650000.0,2017-10-13,Allambie Heights,2,4,2,753,House,7009.0,40404,6.675,-33.7702,151.24964,92,1.5,174.0,11.16,Northern Beaches,"7,100",2100,"English 29.8%,Australian 24.7%,Irish 10.0%,Scottish 8.0%,Italian 3,5%",1600000.0,850.0,0.0,595.0,1%,13.0,55.0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7095,1060000.0,2021-12-24,Berala,1,2,2,408,House,9049.0,24544,2.128,-33.87461,151.03345,34,0.1,220.1,16.36,Western Suburbs,"9,000",2141,"Chinese 30.0%,Australian 7.3%,English 6.8%,Vietnamese 4.9%,Lebanese 4.5%",875000.0,490.0,460000.0,370.0,5%,16.6,35.0,30.0,Berala,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,3225000.0,2017-11-11,Belmore,6,10,5,887,Block of Units,12718.0,26208,2.731,-33.91942,151.08774,32,1.5,174.0,12.8,Western Suburbs,"13,000",2192,"Greek 13.4%,Lebanese 9.5%,Chinese 8.7%,Australian 8.1%,English 8.0%",1000000.0,575.0,540000.0,390.0,5%,16.1,30.0,25.0,Belmore,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,1785000.0,2021-10-11,Mona Vale,2,2,2,402,Semi-Detached,10670.0,45240,4.556,-33.67706,151.30276,15,0.1,220.1,22.57,Northern Beaches,"10,750",2103,"English 31.5%,Australian 24.4%,Irish 8.9%,Scottish 7.6%,German 2.9%",1850000.0,870.0,1100000.0,615.0,0%,13.7,55.0,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,3738000.0,2019-03-16,Bondi,2,5,2,531,House,10045.0,57356,0.865,-33.89314,151.26703,61,1.5,153.5,6.13,Eastern Suburbs,"22,000",2026,"English 20.5%,Australian 13.9%,Irish 8.8%,Scottish 5.2%,Italian 4.6%",2600000.0,1275.0,1100000.0,720.0,3%,11.5,30.0,20.0,Bondi Junction,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1160000.0,2016-02-27,Leichhardt,1,3,0,186,House,14625.0,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,Inner West,"15,000",2040,"English 23.1%,Australian 18.3%,Irish 10.6%,Italian 7.2%,Scottish 6.9%",1450000.0,770.0,875000.0,560.0,3%,12.2,25.0,15.0,Leichhardt North (light rail),"Pioneers Memorial Park,Italian dining,historic architecture","Young professionals,professionals,small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8
2389,1521100.0,2019-11-06,Beecroft,1,3,2,803,House,9396.0,47112,5.117,-33.75342,151.06372,130,1.28,159.0,18.35,Hills Shire,"10,000",2119,"English 23.1%,Australian 19.3%,Chinese 14.3%,Irish 8.2%,Scottish 6.8%",1700000.0,760.0,980000.0,500.0,0%,12.8,45.0,30.0,Beecroft,Pennant Hills Golf Club,"Retirees,families",4.0,6.0,4.0,3.0,9.0,10.0,2.0,9.0,8.0,9.0,6.4
6421,1060000.0,2021-11-26,Petersham,2,2,1,109,Apartment / Unit / Flat,8116.0,52884,1.287,-33.89452,151.1556,41,0.1,220.1,5.99,Inner West,"8,500",2049,"English 22.4%,Australian 17.7%,Irish 11.1%,Scottish 7.1%,Italian 3.8%",1500000.0,760.0,750000.0,460.0,3%,14.8,15.0,15.0,Petersham,White Cockatoo Hotel,"Small families,professionals,young professionals",3.0,7.0,5.0,3.0,5.0,3.0,8.0,6.0,8.0,6.0,5.4
4195,8000000.0,2021-05-22,Chiswick,4,4,2,601,House,2926.0,65676,0.514,-33.84987,151.13772,15,0.1,197.9,6.89,Inner West,"3,000",2046,"English 17.6%,Australian 14.8%,Italian 11.7%,Chinese 8.4%,Irish 8.3%",2870000.0,1300.0,870000.0,600.0,1%,0.0,30.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,850000.0,2016-12-19,Prospect,1,3,2,645,House,4716.0,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,Western Suburbs,"4,750",2148,"English 15.8%,Australian 15.7%,Indian 6.4%,Maltese 5.3%,Irish 4.8%",760000.0,450.0,545000.0,420.0,1%,14.2,80.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,4400000.0,2021-07-29,Castle Cove,4,5,2,847,House,2554.0,50856,2.343,-33.78592,151.21481,78,0.1,210.1,8.8,Lower North Shore,"2,750",2069,"English 19.8%,Australian 18.7%,Chinese 15.9%,Irish 7.9%,Scottish 6.5%",2500000.0,1100.0,0.0,0.0,0%,17.3,35.0,20.0,Roseville,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3416,1110000.0,2020-11-17,Mount Druitt,2,5,6,1020,House,16726.0,26000,6.256,-33.76791,150.8136,48,0.11,172.6,38.24,Western Suburbs,"17,000",2770,"Australian 11.9%,Filipino 11.9%,English 10.2%,Indian 6.9%,Pakistani 5.5%",655000.0,395.0,395000.0,340.0,2%,12.8,50.0,45.0,Mount Druitt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,900000.0,2017-09-19,Penrith,2,6,2,1112,House,13295.0,32240,12.202,-33.74515,150.68955,26,1.5,174.0,49.99,Western Suburbs,"13,500",2750,"English 25.5%,Australian 24.5%,Irish 8.6%,Scottish 6.4%,German 2.5%",630000.0,410.0,450000.0,380.0,11%,10.6,60.0,50.0,Penrith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,2405000.0,2021-07-14,Willoughby,1,2,1,350,Semi-Detached,6540.0,55692,1.628,-33.80664,151.20155,90,0.1,210.1,6.53,Lower North Shore,"6,600",2068,"English 22.8%,Australian 20.1%,Irish 9.6%,Chinese 8.4%,Scottish 6.9%",2350000.0,1025.0,925000.0,540.0,1%,11.5,20.0,15.0,Artarmon,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,552000.0,2019-02-25,Rosemeadow,1,3,4,761,House,7862.0,32864,2.976,-34.10624,150.79181,149,1.5,154.2,46.98,South West,"8,000",2560,"Australian 24.9%,English 22.4%,Irish 5.5%,Scottish 5.3%,German 2.4%",550000.0,400.0,440000.0,330.0,11%,12.7,105.0,60.0,Campbelltown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7039,4500000.0,2021-12-22,Russell Lea,2,3,3,860,House,5001.0,47684,1.02,-33.85841,151.14202,20,0.1,220.1,6.33,Inner West,"5,250",2560,"Australian 19.0%,English 17.8%,Italian 17.2%,Irish 9.0%,Scottish 5.4%",1850000.0,880.0,810000.0,530.0,5%,15.7,30.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,960000.0,2021-05-31,Quakers Hill,2,3,1,504,House,27080.0,40196,9.727,-33.72826,150.88995,40,0.1,197.9,33.29,Western Suburbs,"27,500",2763,"Australian 19.0%,English 18.0%,Indian 11.0%,Filipino 6.3%,Irish 5.2%",775000.0,465.0,575000.0,440.0,4%,12.8,50.0,45.0,Quakers Hill,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,2161000.0,2020-12-05,Carlingford,3,5,2,789,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.25,165.9,18.2,Western Suburbs,"25,000",2118,"Chinese 32.0%,English 13.2%,Australian 12.2%,Korean 5.6%,Irish 4.3%",1300000.0,610.0,700000.0,500.0,2%,16.6,55.0,30.0,Carlingford (soon to close),"Balaka Falls,bushwalks & cycling tracks","Families,small families,retirees,professionals",4.0,3.0,6.0,4.0,8.0,6.0,8.0,8.0,7.0,7.0,6.1
1509,1679000.0,2018-06-27,Middle Cove,2,3,2,1024,House,1340.0,53404,1.036,-33.79242,151.21235,59,1.5,166.6,8.07,Lower North Shore,"1,500",2068,"English 24.8%,Australian 22.8%,Irish 9.8%,Chinese 8.5%,Scottish 6.6%",1900000.0,1050.0,0.0,0.0,0%,0.0,40.0,15.0,Chatswood,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,1760000.0,2020-10-24,Ashbury,2,3,1,325,House,3329.0,38636,1.031,-33.90113,151.11777,21,0.25,172.6,9.41,Inner West,"3,500",2193,"Australian 17.6%,English 14.9%,Italian 13.1%,Greek 8.4%,Irish 7.5%",1450000.0,750.0,0.0,0.0,0%,17.8,40.0,20.0,Campsie,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4883,1250000.0,2021-09-16,Blakehurst,2,3,3,279,Townhouse,6219.0,37700,2.313,-33.99061,151.10947,37,0.1,220.1,16.73,Southern Suburbs,"6,500",2221,"Chinese 14.7%,English 14.1%,Greek 13.9%,Australian 13.8%,Irish 5.6%",1600000.0,770.0,805000.0,460.0,1%,12.4,50.0,30.0,Hurstville,"Waterfront views,majestic homes","Families,retirees",4.0,4.0,5.0,3.0,8.0,7.0,4.0,7.0,8.0,10.0,6.0
3140,865000.0,2020-09-19,Redfern,2,2,1,109,Apartment / Unit / Flat,13213.0,51532,1.172,-33.89313,151.20653,40,0.25,172.6,3.12,Inner East,"13,500",2016,"English 20.8%,Australian 14.1%,Irish 9.5%,Chinese 7.2%,Scottish 6.3%",1400000.0,850.0,970000.0,640.0,21%,12.9,10.0,5.0,Redfern,"Prince Alfred Park,Redfern Park,bars/cafes/dining scene","Young professionals,professionals",3.0,9.0,3.0,3.0,6.0,4.0,9.0,5.0,5.0,3.0,5.0
4337,1970000.0,2021-06-18,Penrith,1,2,1,1574,House,13295.0,32240,12.202,-33.74515,150.68955,26,0.1,210.1,49.99,Western Suburbs,"13,500",2750,"English 25.5%,Australian 24.5%,Irish 8.6%,Scottish 6.4%,German 2.5%",630000.0,410.0,450000.0,380.0,11%,10.6,60.0,50.0,Penrith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6118,2000000.0,2021-11-18,Frenchs Forest,1,3,4,1157,House,13473.0,44876,8.643,-33.75137,151.22303,148,0.1,220.1,12.68,Northern Beaches,"13,500",2086,"English 28.2%,Australian 24.1%,Irish 9.1%,Scottish 7.4%,Chinese 3.8%",1550000.0,900.0,0.0,520.0,0%,13.6,50.0,30.0,Roseville,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6637,2375000.0,2021-12-07,Castle Hill,4,5,2,600,House,39594.0,40924,18.81,-33.72933,150.99777,112,0.1,210.1,24.76,Hills Shire,"40,000",2154,"English 20.0%,Australian 17.2%,Chinese 12.1%,Irish 6.7%,Scottish 5.3%",1500000.0,690.0,845000.0,550.0,0%,13.9,45.0,40.0,Castle Hill (Metro),"Castle Hill Heritage Park,Castle Hill Showground","Families,small families,retirees",2.0,6.0,5.0,3.0,7.0,6.0,6.0,9.0,8.0,8.0,6.0
2501,1330000.0,2019-11-28,Thornleigh,1,3,1,604,House,8464.0,43160,3.87,-33.72225,151.08107,167,0.75,166.4,19.84,Upper North Shore,"8,500",2120,"English 23.3%,Australian 21.8%,Chinese 9.0%,Irish 7.9%,Scottish 6.1%",1200000.0,610.0,900000.0,540.0,3%,12.5,50.0,35.0,Thornleigh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2727,3512000.0,2020-03-14,Pymble,2,4,2,1031,House,11051.0,53300,6.568,-33.74511,151.1397,130,0.43,165.9,14.82,Upper North Shore,"11,250",2073,"English 22.8%,Australian 18.8%,Chinese 15.0%,Irish 7.8%,Scottish 6.5%",2300000.0,1110.0,930000.0,610.0,0%,14.5,35.0,25.0,Pymble,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,2550000.0,2018-04-26,Picnic Point,3,4,3,1129,House,6160.0,40560,3.859,-33.97301,151.00632,33,1.5,169.8,22.31,Western Suburbs,"6,250",2213,"Australian 23.1%,English 20.7%,Irish 8.2%,Scottish 5.9%,Greek 4.9%",1000000.0,625.0,740000.0,580.0,1%,12.2,60.0,35.0,East Hills,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,880000.0,2016-07-26,Woodcroft,3,5,2,798,House,6440.0,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,Western Suburbs,"6,500",2767,"Filipino 24.2%,Indian 14.5%,Australian 9.3%,English 7.5%,Chinese 5.4%",710000.0,490.0,0.0,520.0,2%,8.4,65.0,40.0,Doonside,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6893,2541000.0,2021-12-18,Carlingford,3,4,2,753,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,Western Suburbs,"25,000",2118,"Chinese 32.0%,English 13.2%,Australian 12.2%,Korean 5.6%,Irish 4.3%",1300000.0,610.0,700000.0,500.0,2%,16.6,55.0,30.0,Carlingford (soon to close),"Balaka Falls,bushwalks & cycling tracks","Families,small families,retirees,professionals",4.0,3.0,6.0,4.0,8.0,6.0,8.0,8.0,7.0,7.0,6.1
219,395000.0,2016-07-19,Marsden Park,0,0,0,300,Vacant land,1008.0,32500,23.354,-33.69979,150.81845,36,1.75,159.3,40.63,Western Suburbs,"5,000",2765,"English 23.1%,Australian 20.5%,Maltese 12.0%,Irish 5.9%,Scottish 3.7%",750000.0,550.0,0.0,475.0,0%,2.8,,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5030,1780000.0,2021-09-25,Rockdale,1,3,2,466,House,15534.0,33852,2.477,-33.95426,151.1404,19,0.1,220.1,11.79,Southern Suburbs,"16,000",2216,"Chinese 13.9%,Nepalese 11.7%,English 7.9%,Australian 7.1%,Macedonian 5.4%",1150000.0,625.0,625000.0,510.0,2%,15.9,20.0,25.0,Rockdale,Rockdale Bicentennial Park,"Professionals,young professionals,families,small families",2.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,7.0,5.0,5.5
6650,1055000.0,2021-12-08,Cobbitty,2,4,3,608,House,2063.0,43576,52.164,-33.99798,150.67997,66,0.1,210.1,51.16,South West,"2,250",2570,"English 28.3%,Australian 27.4%,Irish 7.7%,Italian 6.1%,Scottish 5.8%",735000.0,515.0,0.0,0.0,1%,7.2,150.0,60.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5709,1000000.0,2021-10-30,Ambarvale,2,4,4,986,House,7374.0,28912,2.882,-34.089,150.79408,118,0.1,220.1,45.75,South West,"7,500",2560,"Australian 24.1%,English 22.9%,Irish 5.7%,Scottish 4.5%,Filipino 2.5%",540000.0,380.0,360000.0,330.0,18%,16.2,90.0,55.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1305000.0,2016-10-28,Stanmore,2,3,1,234,House,7938.0,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2,Inner West,"8,000",2048,"English 21.8%,Australian 17.9%,Irish 11.2%,Scottish 7.6%,Italian 4.3%",1550000.0,855.0,755000.0,490.0,2%,15.5,15.0,15.0,Stanmore,Heritage architecture,"Professionals,small families,retirees",5.0,7.0,4.0,3.0,5.0,3.0,3.0,8.0,6.0,8.0,5.2
1199,1775000.0,2017-12-16,Frenchs Forest,3,5,2,607,House,13473.0,44876,8.643,-33.75137,151.22303,148,1.5,171.9,12.68,Northern Beaches,"13,500",2086,"English 28.2%,Australian 24.1%,Irish 9.1%,Scottish 7.4%,Chinese 3.8%",1550000.0,900.0,0.0,520.0,0%,13.6,50.0,30.0,Roseville,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5414,2750000.0,2021-10-19,Cromer,2,4,2,556,House,7592.0,40144,6.206,-33.73041,151.26832,32,0.1,220.1,15.89,Northern Beaches,"7,750",2099,"English 29.8%,Australian 25.0%,Irish 8.4%,Scottish 7.0%,Italian 4.8%",1550000.0,840.0,725000.0,540.0,1%,13.0,75.0,40.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,635000.0,2017-07-28,Camden,1,3,1,671,House,3230.0,37492,4.638,-34.05877,150.69373,82,1.5,174.2,52.32,South West,"3,300",2570,"English 29.6%,Australian 27.0%,Irish 10.1%,Scottish 7.3%,German 2.9%",700000.0,450.0,440000.0,400.0,7%,12.6,120.0,60.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3528,1121000.0,2020-12-09,Allawah,1,3,1,486,House,5706.0,31928,0.584,-33.97295,151.11424,37,0.25,172.6,14.87,Southern Suburbs,"6,000",2218,"Chinese 29.5%,Australian 8.8%,English 8.0%,Nepalese 6.2%,Irish 3.2%",1200000.0,580.0,650000.0,430.0,2%,14.5,25.0,30.0,Allawah,Allawah Hotel,"Families,professionals,retirees",5.0,5.0,7.0,5.0,5.0,8.0,3.0,6.0,6.0,8.0,5.8
7045,2210000.0,2021-12-22,Carlingford,3,4,5,1005,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,Western Suburbs,"25,000",2118,"Chinese 32.0%,English 13.2%,Australian 12.2%,Korean 5.6%,Irish 4.3%",1300000.0,610.0,700000.0,500.0,2%,16.6,55.0,30.0,Carlingford (soon to close),"Balaka Falls,bushwalks & cycling tracks","Families,small families,retirees,professionals",4.0,3.0,6.0,4.0,8.0,6.0,8.0,8.0,7.0,7.0,6.1
401,690000.0,2016-10-18,Mount Pritchard,2,5,2,680,House,9955.0,24128,3.094,-33.90435,150.90114,46,1.5,167.6,28.89,Western Suburbs,"10,000",2170,"Vietnamese 15.5%,Australian 12.5%,English 11.3%,Chinese 6.9%,Italian 4.8%",640000.0,430.0,0.0,360.0,10%,15.3,80.0,45.0,Cabramatta,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,720000.0,2019-03-22,Spring Farm,3,5,1,387,House,4307.0,53196,6.357,-34.06839,150.72519,94,1.5,153.5,50.15,South West,"4,500",2570,"Australian 29.2%,English 26.1%,Irish 8.0%,Scottish 6.2%,Italian 3.2%",675000.0,505.0,0.0,370.0,0%,4.4,110.0,55.0,Campbelltown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,2005000.0,2021-12-15,Abbotsbury,2,5,2,648,House,4253.0,37492,4.979,-33.86513,150.85951,83,0.1,220.1,32.42,Western Suburbs,"4,300",2176,"Italian 18.4%,Australian 12.3%,English 9.3%,Assyrian 6.4%,Croatian 4.4%",921000.0,0.0,0.0,0.0,0%,18.4,90.0,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,1225000.0,2021-07-22,Ultimo,1,2,0,57,House,8845.0,20072,0.559,-33.87941,151.19845,23,0.1,210.1,1.9,Sydney City,"9,250",2007,"Chinese 36.6%,English 8.4%,Australian 5.8%,Thai 4.3%,Korean 3.3%",1350000.0,750.0,665000.0,605.0,5%,0.0,15.0,8.0,Central,"Wentworth Park,Broadway Shopping Centre,Ian Thorpe Aquatic Centre","University students,young professionals",3.0,6.0,4.0,2.0,5.0,5.0,6.0,5.0,5.0,7.0,4.8
3052,1300000.0,2020-08-21,Londonderry,1,4,6,8399,House,3906.0,36088,36.249,-33.654,150.74113,21,0.25,167.6,49.34,Western Suburbs,"4,000",2753,"Australian 28.0%,English 24.3%,Maltese 12,4%,Irish 6.5%,Scottish 4.4%",1200000.0,470.0,0.0,330.0,0%,0.0,110.0,55.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6516,1840000.0,2021-11-29,Pennant Hills,2,3,2,1638,House,7287.0,43472,6.123,-33.73636,151.07741,168,0.1,220.1,18.83,Hills Shire,"7,500",2120,"English 22.6%,Australian 18.7%,Chinese 11.9%,Irish 8.6%,Scottish 7.0%",1400000.0,660.0,770000.0,490.0,2%,12.6,50.0,35.0,Pennant Hills,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
